id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,region_name,local_region
336200,2NE8,small_airport,Walvoord Field,40.628703,-96.562944,1370,Nebraska,NE
329607,US-1001,small_airport,Stieger Field,35.574944,-81.427555,1070,North Carolina,NC
344833,US-4189,small_airport,Fly Sky Airport,35.629167,-81.34375,1025,North Carolina,NC
7895,14MS,small_airport,Rose Field,32.345298767089844,-89.0342025756836,400,Mississippi,MS
9788,2TN2,small_airport,Wings Field,35.22359848022461,-89.18890380859375,540,Tennessee,TN
45974,7TN5,small_airport,Flying D Airport,35.133806,-89.186806,477,Tennessee,TN
346462,US-4801,small_airport,Geronimo Forward Landing Strip,31.11228,-92.96459,355,Louisiana,LA
22900,ND99,small_airport,Ellig Field,46.72019958496094,-96.80950164794922,910,North Dakota,ND
9808,2TX2,small_airport,Ray Smith Farm Airport,32.0265007019043,-98.01000213623047,1050,Texas,TX
353516,US-6681,small_airport,Johnston Airport,31.89036,-98.1252,1316,Texas,TX
353520,US-6685,small_airport,Tyler Airport,31.76532,-97.98163,1125,Texas,TX
429750,US-7096,small_airport,White Stone Ranch Airport,31.854306,-97.93625,1174,Texas,TX
505221,US-7368,small_airport,McSwain Field,32.01848,-98.01287,1117,Texas,TX
24785,TA78,small_airport,Putty Ranch Airport,31.971359,-98.063372,1143,Texas,TX
13153,69MO,small_airport,Hess-McKeown Airport,39.308399,-92.454102,885,Missouri,MO
18524,K1X1,small_airport,Higgins-Lipscomb County Airport,36.1059,-100.0257,2566,Texas,TX
22746,NC03,small_airport,Darr Field,35.906607,-79.989223,874,North Carolina,NC
14111,7FL7,small_airport,Lazy S Farm Airport,29.868600845336914,-82.63459777832031,80,Florida,FL
526259,US-8457,small_airport,Straeter Restricted Landing Area,38.741085,-89.567892,522,Illinois,IL
24652,SN75,small_airport,Sommers Airport,39.866429,-95.342061,1070,Kansas,KS
348579,MU73,small_airport,Spencer Field,36.926394,-93.289389,1322,Missouri,MO
19180,K9D0,small_airport,Highmore Municipal Airport,44.540589,-99.450807,1854,South Dakota,SD
22472,MT77,small_airport,Peterson Ranch Airport,47.608701,-110.906535,3340,Montana,MT
353617,US-6727,small_airport,Forest Moon Ranch Airport,38.374293,-115.170057,5233,Nevada,NV
14540,81NE,small_airport,Bunger Field,40.27360153198242,-99.00789642333984,2170,Nebraska,NE
16054,9XS1,small_airport,The Landing Airport,31.835599899291992,-96.95279693603516,570,Texas,TX
17864,ID88,small_airport,Tracy Ranch Airport,43.286469,-115.08073,5071,Idaho,ID
322450,US-0470,small_airport,S Bar Ranch Airport,43.260004,-115.248611,5406,Idaho,ID
345007,US-4305,small_airport,Clarks Field,38.272179,-83.578744,1070,Kentucky,KY
20448,KM66,small_airport,Alfred Schroeder Field,38.340872,-97.213898,1434,Kansas,KS
347011,1LL5,small_airport,Justison Airport,39.24277,-89.55083,650,Illinois,IL
12542,5ND9,small_airport,Deck Airport,47.48469924926758,-97.07479858398438,916,North Dakota,ND
14263,7NA0,small_airport,Downs Farm Private Airport,47.35749816894531,-97.0280990600586,900,North Dakota,ND
336074,US-1619,small_airport,Ladder Ranch Landing Strip,33.002761,-107.485535,5174,New Mexico,NM
23931,OR81,small_airport,Olinger Airpark,45.553261,-123.021075,185,Oregon,OR
322247,US-0436,small_airport,Sohler's Holly Hill Airport,45.413389,-122.993917,277,Oregon,OR
353890,US-6789,small_airport,Christian Outreach Airfield,38.304219,-90.527154,596,Missouri,MO
7919,14VA,small_airport,Krens Farm Airport,39.229000091552734,-77.74669647216797,790,Virginia,VA
513265,3WS9,small_airport,Woodland Farms Airport,43.61145,-90.307196,1309,Wisconsin,WI
22776,NC34,small_airport,Miles Airport,35.97891,-79.12715,580,North Carolina,NC
344640,9NR0,small_airport,Smoke and Wings Airport,36.218055,-79.177222,741,North Carolina,NC
524442,US-8447,small_airport,Michael Skypark Airport,41.166669,-104.449479,5640,Wyoming,WY
15342,92CO,small_airport,Lake Creek Ranch Airport,38.29169845581055,-105.61100006103516,7200,Colorado,CO
6569,00VI,small_airport,Groundhog Mountain Airport,36.663299560546875,-80.49949645996094,2680,Virginia,VA
333480,US-1214,small_airport,Wemmering Airport,36.71915,-80.547314,2951,Virginia,VA
14012,79IS,small_airport,Hartwell Ranch Airport,39.444221,-90.557719,427,Illinois,IL
16803,CL84,small_airport,Ahlem Farms Airport,37.388301849365234,-120.927001953125,73,California,CA
9293,2AK5,small_airport,Johnstone Point Airport,60.4817008972,-146.583999634,15,Alaska,AK
349873,US-5794,small_airport,Zenith Landing Airport,45.988911,-92.901539,1008,Minnesota,MN
45490,MN57,small_airport,Bush Field,46.036072,-92.988008,1050,Minnesota,MN
352929,US-6528,small_airport,Hines Airport,43.558407,-119.098706,4477,Oregon,OR
13653,70LA,small_airport,Roland Airport,31.169099807739258,-92.75630187988281,220,Louisiana,LA
18594,K2J2,small_airport,Liberty County Airport,31.784599,-81.641197,98,Georgia,GA
336201,US-1661,small_airport,Heath Green Skyranch Airport,31.844722,-81.6875,85,Georgia,GA
7780,12MT,small_airport,Lincolns Field,48.774200439453125,-110.44200134277344,2931,Montana,MT
45511,45MT,small_airport,Pester Airport,48.628333,-110.469667,3055,Montana,MT
13582,6U5,small_airport,Hinsdale Airport,48.387646,-107.083264,2220,Montana,MT
322451,US-0471,small_airport,Smith Airpark,35.468522,-98.486925,1677,Oklahoma,OK
325071,US-0676,small_airport,Canadian River Corrientes Airport,35.539377,-98.430188,1534,Oklahoma,OK
325073,US-0677,small_airport,Ricker Ranch Airport,35.475144,-98.451627,1665,Oklahoma,OK
6769,04KY,small_airport,Natchez Trace Farm Airport,37.135101318359375,-85.78939819335938,710,Kentucky,KY
10253,37TE,small_airport,Johnnie Volk Field,29.360200881958008,-95.00990295410156,13,Texas,TX
25317,UT74,small_airport,Fry Canyon Field,37.6483,-110.167,5372,Utah,UT
335938,US-1530,small_airport,Big Thompson Mesa Airstrip,37.68667,-110.91199,5010,Utah,UT
348048,US-5290,small_airport,Browns Rim Airstrip,37.8564,-110.29779,4884,Utah,UT
348065,US-5301,small_airport,Clay Hills Crossing Airstrip,37.317,-110.3674,3971,Utah,UT
348070,US-5306,small_airport,Deer Flat Airport,37.6654,-110.0271,7398,Utah,UT
348073,US-5309,small_airport,Eagle City Airstrip,38.0831,-110.6961,6312,Utah,UT
348084,US-5320,small_airport,Gold Creek / Shootering Airstrip,37.87469,-110.62444,5968,Utah,UT
348115,US-5350,small_airport,Piute Canyon Airstrip,37.64854,-110.3007,4970,Utah,UT
348121,US-5356,small_airport,Red Horse Spring Airstrip,37.48269,-110.18439,5236,Utah,UT
348122,US-5357,small_airport,Road Junction 95-276 Airstrip,38.03372,-110.58435,4850,Utah,UT
348129,US-5364,small_airport,Slate Creek Airstrip,37.9852,-110.6511,5500,Utah,UT
348131,US-5366,small_airport,Starr Spring Airstrip,37.8236,-110.64327,5482,Utah,UT
348139,US-5374,small_airport,Trachyte Ranch Airport,37.97128,-110.613,5102,Utah,UT
348143,US-5377,small_airport,Wee Hope Mine / Radium King Airstrip,37.5715,-110.224,5476,Utah,UT
348770,US-5505,small_airport,Cove Spring Airstrip,38.00228,-110.24366,5522,Utah,UT
14948,8II5,small_airport,Holt Field,40.899436,-85.000491,790,Indiana,IN
353686,US-6738,small_airport,Buffalo Grass Airport,32.53953,-103.80583,3509,New Mexico,NM
328404,US-0901,small_airport,Ellis Airport,36.04256,-77.37722,91,North Carolina,NC
6909,06TX,small_airport,Diamond N Ranch Airport,30.057919,-95.812489,215,Texas,TX
24797,TA90,small_airport,Green Acres Airport,29.974700927734375,-95.81800079345703,181,Texas,TX
8839,21KY,small_airport,Lincoln Farm Airport,37.537601470947266,-85.73750305175781,780,Kentucky,KY
15283,90KY,small_airport,Williams Airport,37.58259963989258,-85.7332992553711,760,Kentucky,KY
20046,KHFF,small_airport,Mackall Army Air Field,35.036087,-79.498615,376,North Carolina,NC
345466,6GE4,small_airport,M K Field,33.168711,-84.830021,866,Georgia,GA
9294,2AK6,small_airport,Hog River Airport,66.176133,-155.684816,534,Alaska,AK
13583,6U6,small_airport,Hogeland Airport,48.858996,-108.659543,3138,Montana,MT
24937,TN21,small_airport,Palmer Village-Napier Lake Airport,35.447098,-87.50458,790,Tennessee,TN
17081,D67,small_airport,Creekside Airport,42.915191,-77.384474,820,New York,NY
21758,MA16,small_airport,Marshall's Airport,42.363399505615234,-71.82170104980469,630,Massachusetts,MA
22622,MY57,small_airport,Fedor Airport,45.763301849365234,-94.4574966430664,1175,Minnesota,MN
10661,3NE3,small_airport,Wells Airport,40.5,-99.31700134277344,2275,Nebraska,NE
22923,NE30,small_airport,Olson Field,40.57360076904297,-99.42040252685547,2330,Nebraska,NE
23422,NY40,small_airport,Gentzke Aeronautical Park Airport,42.610599517822266,-78.59559631347656,1750,New York,NY
22943,NE53,small_airport,Liesveld Airport,40.59109878540039,-96.58889770507812,1385,Nebraska,NE
9833,2VA8,small_airport,Brandywyne Farms Airport,36.686936,-76.823369,66,Virginia,VA
12887,62VA,small_airport,Grasso Salvage Airport,36.669898986816406,-76.72859954833984,70,Virginia,VA
345935,US-4619,small_airport,Steele Farms Airport,33.143333,-91.06,110,Mississippi,MS
11715,4TA5,small_airport,Lucky G Airport,33.85283,-98.64326,1068,Texas,TX
20685,KO35,small_airport,Hollis Municipal Airport,34.705293,-99.908566,1658,Oklahoma,OK
332067,44ME,small_airport,Heacock Field Ultralight Flightpark,43.676555,-70.617203,195,Maine,ME
15672,9CL2,small_airport,Christensen Ranch Airport,36.87160110473633,-121.33699798583984,380,California,CA
349893,US-5797,small_airport,Kelcor Airport,36.9253,-121.34465,406,California,CA
17503,GA29,small_airport,Wellers Landing Airport,33.156087,-84.431201,843,Georgia,GA
22623,MY58,small_airport,Home-Base Airport,45.238800048828125,-95.92530059814453,1020,Minnesota,MN
533747,US-8516,small_airport,Moyer Airport,45.278241,-95.877388,1047,Minnesota,MN
18331,K08,small_airport,Holly Airport,38.035179,-102.11673,3390,Colorado,CO
18569,K2A6,small_airport,Holly Grove Municipal Airport,34.582401275634766,-91.16519927978516,176,Arkansas,AR
353043,7AR8,small_airport,Shiloh Airport,34.665085,-91.17665,180,Arkansas,AR
516642,US-8315,small_airport,Baseline Airport,34.6425,-91.094722,185,Arkansas,AR
12423,5J5,small_airport,Holly Hill Airport,33.30099868774414,-80.39399719238281,96,South Carolina,SC
24415,SC17,small_airport,Russell Airport,33.357703,-80.459146,110,South Carolina,SC
6611,01NC,small_airport,Topsail Airpark,34.47529983520508,-77.5813980102539,65,North Carolina,NC
7898,14NC,small_airport,Camp Davis Marine Corps Outlying Field,34.516458,-77.545109,60,North Carolina,NC
10633,3MS1,small_airport,Thomas Field,34.806433,-89.461455,485,Mississippi,MS
23117,NJ72,small_airport,Hop Brook Farm Airport,40.351200103759766,-74.1812973022461,140,New Jersey,NJ
7060,09WI,small_airport,Parkway Farm Strip,44.00360107421875,-91.30760192871094,705,Wisconsin,WI
17361,FD93,small_airport,Yellow River Airstrip,30.686354,-86.747564,150,Florida,FL
9567,2MO2,small_airport,Northwood Airport,39.46419906616211,-94.30799865722656,1000,Missouri,MO
22276,MO71,small_airport,Block Air Village Airport,39.46310043334961,-94.41829681396484,1030,Missouri,MO
15736,9II8,small_airport,Francis Airport,39.08610153198242,-85.37110137939453,920,Indiana,IN
509609,US-7834,small_airport,Monte Carlo Airport,38.593439,-92.127443,744,Missouri,MO
24144,PN36,small_airport,Rayne Airport,40.7333984375,-79.06729888916016,1420,Pennsylvania,PA
8340,1II0,small_airport,Webster Airport,39.576698303222656,-85.58779907226562,910,Indiana,IN
13315,6IS8,small_airport,Trisler Airport,39.989498138427734,-87.9052963256836,672,Illinois,IL
7069,0AK7,small_airport,Bradley Lake Hydroelectric Project Airstrip,59.776005,-150.963285,18,Alaska,AK
15553,98AK,small_airport,Eastland Airport,59.77621,-151.187882,1190,Alaska,AK
16112,AK17,small_airport,Glacierview Strip,59.76359939575195,-151.22300720214844,1600,Alaska,AK
325515,OL99,small_airport,Lookout Airport,59.703487,-151.496787,1310,Alaska,AK
355506,US-6929,small_airport,Kachemak Landing,59.672024,-151.658368,744,Alaska,AK
355507,US-6930,small_airport,Rucksack Airport,59.681267,-151.603272,,Alaska,AK
529870,02AN,small_airport,Emerald Ridge Airport,59.704223,-151.295869,222,Alaska,AK
23863,OR12,small_airport,Oxbow Airport,45.00429916381836,-116.8489990234375,1806,Oregon,OR
11404,4FD3,small_airport,The Wright Place STOLport,25.515300750732422,-80.51349639892578,13,Florida,FL
7705,11FA,small_airport,B & L Farms Airport,25.582892,-80.498993,9,Florida,FL
20019,KH92,small_airport,Hominy Municipal Airport,36.44269943237305,-96.38719940185547,825,Oklahoma,OK
14574,82NM,small_airport,Skeen Ranch Airport,33.16879,-105.133201,5524,New Mexico,NM
350279,US-5923,small_airport,Skeen Ranch Outer Airport,33.200179,-105.153906,5587,New Mexico,NM
24865,TE57,small_airport,Haass Field,29.444799423217773,-99.122802734375,945,Texas,TX
350278,US-5922,small_airport,Nocona Ranch Airport,29.58352,-99.2915,1363,Texas,TX
333994,US-1242,small_airport,Ashley Field,34.445884,-82.364309,777,South Carolina,SC
11928,52NY,small_airport,Bedson's Land Base Airport,42.930599212646484,-77.64420318603516,804,New York,NY
11972,53NY,small_airport,Smiths Land Base Airport,42.95840072631836,-77.61579895019531,627,New York,NY
330393,02XA,small_airport,JLS Farms Airport,33.591319,-95.882864,675,Texas,TX
344294,US-4016,small_airport,Mann Ranch Airport,40.254804,-124.042969,,California,CA
17627,HI05,small_airport,Honokaa Airstrip,20.083599,-155.501999,1440,Hawaii,HI
14344,7OR6,small_airport,Green Acres Air Park,45.63679885864258,-121.59100341796875,800,Oregon,OR
23494,O45,small_airport,Hooker Municipal Airport,36.857101,-101.226997,2998,Oklahoma,OK
346687,58NR,small_airport,Chase Field,35.42527,-77.597401,56,North Carolina,NC
24145,PN37,small_airport,Fino Airport,40.605098724365234,-80.45809936523438,1150,Pennsylvania,PA
322054,US-0391,small_airport,Stateline Airport,40.536617,-80.513076,1151,Pennsylvania,PA
14507,80PN,small_airport,Hanny Beaver Airpark Inc Airport,40.54169845581055,-80.45259857177734,1220,Pennsylvania,PA
348082,US-5318,small_airport,Fremont Island Lower Airstrip,41.1757,-112.3808,4233,Utah,UT
348083,US-5319,small_airport,Fremont Island Upper Airstrip,41.16,-112.3333,4667,Utah,UT
22725,NA65,small_airport,Anderson Strip,48.53139877319336,-97.62809753417969,890,North Dakota,ND
7519,0SD3,small_airport,Bledsoe Ranch Airport,45.26940155029297,-103.21700286865234,2872,South Dakota,SD
15061,8NA9,small_airport,Hashbarger Farm Airstrip,47.327999114990234,-97.67900085449219,1195,North Dakota,ND
510388,9ND2,small_airport,Lewis Field,47.358333,-97.795032,1349,North Dakota,ND
352746,US-6483,small_airport,Ruggles Private Airport,33.61993,-93.52266,362,Arkansas,AR
23655,OH92,small_airport,Porter Airport,39.954200744628906,-82.18319702148438,1070,Ohio,OH
25476,VG42,small_airport,Henshaw Airport,37.26469,-77.16544,85,Virginia,VA
8645,1SC2,small_airport,Gwinn Field,33.933799743652344,-80.79609680175781,390,South Carolina,SC
10236,37M,small_airport,Hornersville Memorial Airport,36.04169845581055,-90.15010070800781,248,Missouri,MO
347086,US-5002,small_airport,Carr Field,42.243331,-96.098492,1064,Iowa,IA
13455,6NY2,small_airport,Omni Airpark,42.231998443603516,-76.8469009399414,970,New York,NY
350671,US-6122,small_airport,Dunman Mountain Airport,30.51007,-98.48465,1046,Texas,TX
17871,ID95,small_airport,Summit Ridge Ranch Airstrip,43.859219,-116.239953,4180,Idaho,ID
323300,US-0561,small_airport,Sands Airport,43.8606806,-116.2627083,4310,Idaho,ID
11819,4Z5,small_airport,Horsfeld Airport,62.007198333740234,-141.18099975585938,3300,Alaska,AK
14177,7KS4,small_airport,Bent Nail Ranch Airport,39.6333007812,-95.439201355,1180,Kansas,KS
25716,WI22,small_airport,Rocket City Airport,44.32310104370117,-88.60079956054688,905,Wisconsin,WI
10030,32WI,small_airport,Dalonia Airport,44.31639862060547,-88.70089721679688,850,Wisconsin,WI
324697,NE67,small_airport,Falk Air Field,42.107655,-97.341313,1710,Nebraska,NE
322467,77AR,small_airport,Benoit Airfield,34.5975,-92.9369444,490,Arkansas,AR
24545,SD68,small_airport,Flying T Airport,43.384700775146484,-103.43099975585938,3675,South Dakota,SD
351990,US-6387,small_airport,Deanda Airport,38.85341,-107.83477,6549,Colorado,CO
508963,US-7708,small_airport,Hostetler Airport,38.84946,-107.82546,6519,Colorado,CO
7754,12CO,small_airport,Omega 1 Airport,38.835499,-107.815184,6409,Colorado,CO
10424,3CO1,small_airport,Cridler Field,38.849516,-107.832739,6460,Colorado,CO
11070,44CO,small_airport,Redlands Airport,38.839885,-107.792802,6100,Colorado,CO
11865,51CO,small_airport,Flying W No.2 Airport,38.885601043701,-107.80400085449,7105,Colorado,CO
12311,5CO1,small_airport,Shipman Ranch Airport,38.835136,-107.858394,6200,Colorado,CO
14896,8CO5,small_airport,Widner Airport,38.833618,-107.892838,6020,Colorado,CO
16704,CD97,small_airport,Montemadeira Ii Airport,38.805599212646484,-107.77400207519531,5750,Colorado,CO
16929,CO76,small_airport,Eden Ranch Airport,38.835708,-107.867003,6150,Colorado,CO
12755,5Y2,small_airport,Houghton Lake State Airport,44.329201,-84.791702,1165,Michigan,MI
21540,LA73,small_airport,Huffaker Field,29.608600616455078,-90.80229949951172,6,Louisiana,LA
336202,US-1662,small_airport,Daneco Landing Strip,29.588889,-90.826111,6,Louisiana,LA
430562,US-7182,small_airport,Stony Island Airport,43.89052,-76.32743,296,New York,NY
430563,US-7183,small_airport,Galloo Island Airport,43.9055,-76.39704,287,New York,NY
22207,MO03,small_airport,Moders Airport,38.424198150634766,-90.58290100097656,465,Missouri,MO
13395,6MO3,small_airport,Flying 'E' Airport,37.34920120239258,-92.12830352783203,1510,Missouri,MO
22520,MU25,small_airport,Piney Bend Airport,37.437801361083984,-91.94930267333984,950,Missouri,MO
22567,MU86,small_airport,Taus River Ranch Airport,37.41999816894531,-91.95770263671875,956,Missouri,MO
7358,0MS9,small_airport,Shenandoah Valley Farms Airport,33.80070114135742,-89.02729797363281,300,Mississippi,MS
9584,2MS9,small_airport,Kimmel Land & Cattle Airport,33.83000183105469,-88.92279815673828,265,Mississippi,MS
20434,KM44,small_airport,Houston Municipal Airport,33.886237,-89.02339,337,Mississippi,MS
45267,AA30,small_airport,Trio Estates Airport,61.648189,-149.870831,315,Alaska,AK
45280,AA33,small_airport,Gus Landing,61.60415,-149.770119,120,Alaska,AK
355489,US-6914,small_airport,Houston North Airport,61.656249,-149.886685,,Alaska,AK
508901,US-7685,small_airport,Heath Airport,61.63219,-149.82577,332,Alaska,AK
7807,13AK,small_airport,Satterbergs Airport,61.654701232910156,-149.89999389648438,350,Alaska,AK
16123,AK29,small_airport,Reids Landing Airport,61.61259841918945,-149.8520050048828,246,Alaska,AK
8872,21XS,small_airport,Houston Airpark,29.519727,-95.27453,48,Texas,TX
10347,39R,small_airport,Flyin' B Airport,29.537701,-95.423798,70,Texas,TX
14904,8D9,small_airport,Howard Municipal Airport,44.02909851074219,-97.53780364990234,1582,South Dakota,SD
506297,US-7510,small_airport,Faikel Airfield,44.581986,-88.14245,745,Wisconsin,WI
352848,US-6505,small_airport,Bellamy Airport,43.37136,-85.63963,894,Michigan,MI
352849,US-6506,small_airport,Howard City South Airport,43.38306,-85.46489,272,Michigan,MI
537256,KT47,small_airport,Finney Field,33.535057,-96.649551,833,Texas,TX
25236,U97,small_airport,Howe Airport,43.851378,-113.057893,4930,Idaho,ID
9053,25IN,small_airport,Reid-Eash Airport,41.70280075073242,-85.41940307617188,879,Indiana,IN
22040,MI27,small_airport,Haigh Airport,42.612065,-83.859102,1000,Michigan,MI
8455,1MI5,small_airport,McKenzie's Landing Airport,42.6031,-83.859703,955,Michigan,MI
11815,4Y1,small_airport,Raether Airport,42.56529998779297,-83.85649871826172,982,Michigan,MI
310114,07UT,small_airport,E Northrop Grumman Airport,41.716667,-112.447222,4480,Utah,UT
22944,NE54,small_airport,Dostal-Bradley Airport,41.70830154418945,-96.97949981689453,1500,Nebraska,NE
18464,K1F5,small_airport,Hoxie-Sheridan County Airport,39.3648986816,-100.439002991,2733,Kansas,KS
7701,11AZ,small_airport,Whetstone Airport,31.683588,-110.290053,4250,Arizona,AZ
16409,AZ21,small_airport,Four Pillars Airport,31.744592,-110.247889,4100,Arizona,AZ
350267,US-5911,small_airport,Hubbard East Airport,31.83064,-96.7662,584,Texas,TX
8689,1TS2,small_airport,Bar 16 Airport,31.82430076599121,-96.77850341796875,547,Texas,TX
8458,1MI8,small_airport,Vlachos Acres Airport,44.84669876098633,-83.63690185546875,785,Michigan,MI
6785,04NY,small_airport,Klaverack Airport,42.262298584,-73.6961975098,250,New York,NY
6693,02WI,small_airport,Beer Airport,45.031898498535156,-92.65579986572266,920,Wisconsin,WI
345652,11IA,small_airport,Koch Field,42.349636,-92.513316,988,Iowa,IA
346294,US-4766,small_airport,Ritel Copter Airstrip,42.313802,-92.411751,982,Iowa,IA
6766,04IL,small_airport,Schertz Aerial Service - Hudson Airport,40.6375007629,-89.0070037842,755,Illinois,IL
22091,MI82,small_airport,Harry's Field,42.876399993896484,-85.95559692382812,662,Michigan,MI
327860,US-0881,small_airport,Mitch Veenstra Airport,42.852236,-85.839108,700,Michigan,MI
336252,US-1703,small_airport,Van Farowe Airfield,42.86912,-85.94893,,Michigan,MI
21860,MD14,small_airport,Robinson Private Airport,38.524208,-76.683161,20,Maryland,MD
7325,0MI6,small_airport,Young's Airport,46.38750076293945,-85.18399810791016,800,Michigan,MI
26076,WY14,small_airport,Ipy Ranch Airport,44.63750076293945,-104.68900299072266,3960,Wyoming,WY
345931,US-4615,small_airport,Thompson Creek Oilfield Airport,44.958605,-104.868655,3814,Wyoming,WY
345932,US-4616,small_airport,Thompson Creek Oilfield Airport,44.958839,-104.872012,3814,Wyoming,WY
524528,WY56,small_airport,Pierce Ranch Airport,44.970121,-104.568501,3550,Wyoming,WY
348859,US-5529,small_airport,Hull Airport,39.71693,-91.21122,468,Illinois,IL
7480,0PA4,small_airport,Ecko Field,40.23759841918945,-76.72470092773438,380,Pennsylvania,PA
510873,US-7927,small_airport,Triple B Farms Airport,34.50159,-91.75365,199,Arkansas,AR
7513,0S1,small_airport,Meadow Creek USFS Airport,47.847956,-113.416758,3984,Montana,MT
19144,K8U2,small_airport,Schafer USFS Airport,48.07963,-113.243294,4855,Montana,MT
11716,4TA6,small_airport,Comanche Caves Ranch Airport,30.023318,-99.383032,2000,Texas,TX
337498,US-2011,small_airport,South Fork Ranch Airport,29.96364,-99.48025,2182,Texas,TX
310063,US-0239,small_airport,Stowers Ranch Airport,30.0576992035,-99.512802124,2002,Texas,TX
11924,52ND,small_airport,Richtsmeier Airport,47.18939971923828,-97.28949737548828,1047,North Dakota,ND
505251,US-7372,small_airport,Bissell Airport,48.22754,-118.14554,1848,Washington,WA
7482,0PA6,small_airport,Hostetler Airport,40.63090133666992,-77.85030364990234,760,Pennsylvania,PA
24171,PN64,small_airport,Hilling International Airport,40.50239944458008,-77.93939971923828,1400,Pennsylvania,PA
24932,TN16,small_airport,Huntingdon Airport,35.99449920654297,-88.46119689941406,400,Tennessee,TN
15177,8TA8,small_airport,Bufords Field,31.169099807739258,-94.53240203857422,200,Texas,TX
25498,VT01,small_airport,Teal Farm Airport,44.282386,-72.937557,1440,Vermont,VT
18154,IN85,small_airport,Bowlin Airport,40.837122,-85.48368,810,Indiana,IN
13293,6IL2,small_airport,Phyllis Field,42.221099853515625,-88.41790008544922,855,Illinois,IL
14566,82IS,small_airport,Landings Condominium Airport,42.14310073852539,-88.40290069580078,880,Illinois,IL
430462,TT41,small_airport,Four Notch Airport,30.697575,-95.48139,367,Texas,TX
16282,AL93,small_airport,Big Sky Airport,34.88560104370117,-86.70999908447266,830,Alabama,AL
11337,4AL8,small_airport,Milton Airport,34.4906005859375,-86.67330169677734,639,Alabama,AL
9854,2WA9,small_airport,Touchet Valley Airport,46.28919982910156,-118.10099792480469,1350,Washington,WA
322468,11UT,small_airport,Flying R Airport,41.2538528,-111.7110611,5060,Utah,UT
22527,MU33,small_airport,Harrison Airport,40.076331,-92.319374,860,Missouri,MO
353856,5MO6,small_airport,Vansickle-Davis Airport,40.12795,-92.291125,882,Missouri,MO
11775,4W4,small_airport,Whitfield Farms Airport,36.28350067138672,-79.07890319824219,653,North Carolina,NC
11969,53ND,small_airport,R. Leep Strip,47.548099517822266,-99.94709777832031,1894,North Dakota,ND
22331,MS27,small_airport,Aerohead Airport,30.706899642944336,-88.42919921875,130,Mississippi,MS
8649,1SD3,small_airport,Turkey Ridge Airport,43.233299255371094,-97.15029907226562,1325,South Dakota,SD
9760,2SD7,small_airport,Dangel Airport,43.33330154418945,-97.06279754638672,1284,South Dakota,SD
10597,3MD5,small_airport,Hidden Hills Airport,38.62120056152344,-75.84130096435547,20,Maryland,MD
16197,AL05,small_airport,Sehoy Airport,32.22010040283203,-85.46800231933594,331,Alabama,AL
508193,38AL,small_airport,Sawtooth Plantation Airport,32.168333,-85.40375,350,Alabama,AL
7613,0WI5,small_airport,Crash In International Airport,42.793399810791016,-87.8906021118164,755,Wisconsin,WI
22449,MT52,small_airport,Nine Mile Airport,47.077701568603516,-114.41300201416016,3364,Montana,MT
325074,US-0678,small_airport,Riegleman Field,43.338527,-88.558332,950,Wisconsin,WI
8384,1KS0,small_airport,Huey Airport,38.169498443603516,-97.97119903564453,1700,Kansas,KS
322093,US-0400,small_airport,Flugplatz Airport,38.0248388,-97.7339389,1472,Kansas,KS
331671,US-1016,small_airport,Irish Creek Airfield,37.880372,-97.887806,1512,Kansas,KS
22166,MN62,small_airport,Quast Airport,44.849998474121094,-94.35030364990234,1050,Minnesota,MN
355105,US-6883,small_airport,Rothwell Airport,41.739254,-101.804921,3704,Nebraska,NE
15855,9NE3,small_airport,Davis Ranch Airport,42.189736,-101.786013,3768,Nebraska,NE
18520,K1V2,small_airport,Grant County Airport,42.010036,-101.77007,3710,Nebraska,NE
325076,US-0679,small_airport,Entz Arts Airport,35.449911,-98.586214,,Oklahoma,OK
325159,US-0689,small_airport,Entz Home Airport,35.50288,-98.5375167,1613,Oklahoma,OK
325163,US-0690,small_airport,Entz Oliver Airport,35.522072,-98.523183,1570,Oklahoma,OK
325165,OK77,small_airport,Mound Valley Farm Airport,35.415877,-98.542486,1628,Oklahoma,OK
325167,US-0691,small_airport,South Farm Airport,35.499138,-98.615916,1657,Oklahoma,OK
326564,US-0823,small_airport,TK Airport,35.551608,-98.466734,1427,Oklahoma,OK
327859,08OL,small_airport,Broken B Airport,35.408087,-98.605477,1518,Oklahoma,OK
328407,US-0904,small_airport,Muncy Airport,35.471364,-98.541708,1680,Oklahoma,OK
328500,5OK0,small_airport,Kits Airport,35.54135,-98.59455,1492,Oklahoma,OK
328501,US-0923,small_airport,Lawles Airport,35.502414,-98.509241,1606,Oklahoma,OK
334242,OL10,small_airport,Waters Boone Airport,35.654524,-98.605793,1676,Oklahoma,OK
334243,US-1260,small_airport,Waters Home Airport,35.605978,-98.638666,1721,Oklahoma,OK
19014,K6U7,small_airport,Hysham Airport,46.289398193359375,-107.19599914550781,2624,Montana,MT
25308,UT65,small_airport,Goshute Airport,39.99800109863281,-113.97699737548828,5460,Utah,UT
8126,19AK,small_airport,Icy Bay Airport,59.966269,-141.660118,50,Alaska,AK
9296,2AK8,small_airport,Icy Cape Air Force Station Airport,70.293545,-161.907151,48,Alaska,AK
322474,US-0474,small_airport,Rado's Crossing Airport,41.90555,-83.6320111,673,Michigan,MI
